"model","iteration","gamma"
"GPT-5.6 Sol",336,9.95242405518869
"GPT-5.6 Sol",337,13.0368732413863
"GPT-5.6 Sol",338,9.94488005671529
"GPT-5.6 Sol",339,9.9518537369077
"GPT-5.6 Sol",340,10.0419950698496
"GPT-5.6 Sol",341,10.345033441387
"GPT-5.6 Sol",342,10.0676783368915
"GPT-5.6 Sol",343,9.48011758467262
"GPT-5.6 Sol",344,11.3705680863065
"GPT-5.6 Sol",345,9.42421844699289
"GPT-5.6 Sol",346,9.93986648966949
"GPT-5.6 Sol",347,10.7633037706687
"GPT-5.6 Sol",348,9.95404635350376
"GPT-5.6 Sol",349,10.8003528076881
"GPT-5.6 Sol",350,9.95404635350375
"GPT-5.6 Sol",351,11.4561589861272
"GPT-5.6 Sol",352,10.3225622817744
"GPT-5.6 Sol",353,9.95704518849953
"GPT-5.6 Sol",354,10.8003528076881
"GPT-5.6 Sol",355,9.11802279710547
"GPT-5.6 Sol",356,11.6373905638775
"GPT-5.6 Sol",357,10.3775865545058
"GPT-5.6 Sol",358,11.9682132787709
"GPT-5.6 Sol",359,9.51144314338155
"GPT-5.6 Sol",360,9.93986648966948
"GPT-5.6 Sol",361,10.6237040041706
"GPT-5.6 Sol",362,11.6373905638775
"GPT-5.6 Sol",363,9.45877894834645
"GPT-5.6 Sol",364,10.6584681523474
"GPT-5.6 Sol",365,10.0419950698496
"GPT-5.6 Sol",366,9.94737499457904
"GPT-5.6 Sol",367,10.5998615570674
"GPT-5.6 Sol",368,10.5343699481958
"GPT-5.6 Sol",369,9.9448800567153
"GPT-5.6 Sol",370,9.95704518849954
"GPT-5.6 Sol",371,10.4082809213573
"GPT-5.6 Sol",372,10.5254793915364
"GPT-5.6 Sol",373,10.8837022707309
"GPT-5.6 Sol",374,9.9518537369077
"GPT-5.6 Sol",375,10.8767151371932
"GPT-5.6 Sol",376,10.7633037706686
"GPT-5.6 Sol",377,10.345033441387
"GPT-5.6 Sol",378,10.5343699481958
"GPT-5.6 Sol",379,10.3710133478687
"GPT-5.6 Sol",380,10.7377160750307
"GPT-5.6 Sol",381,10.3819097577458
"GPT-5.6 Sol",382,10.5343699481958
"GPT-5.6 Sol",383,11.3705680863065
"GPT-5.6 Sol",384,12.7321286597345
"GPT-5.6 Sol",385,9.36017554883366
"GPT-5.6 Sol",386,10.3225622817744
"GPT-5.6 Sol",387,10.9179107334898
"GPT-5.6 Sol",388,9.95704518849953
"GPT-5.6 Sol",389,11.6373905638775
"GPT-5.6 Sol",390,11.5212770786578
"GPT-5.6 Sol",391,11.3605338223598
"GPT-5.6 Sol",392,10.345033441387
"GPT-5.6 Sol",393,10.7768882811509
"GPT-5.6 Sol",394,10.9588896989268
"GPT-5.6 Sol",395,10.7539771098321
"GPT-5.6 Sol",396,10.3819097577457
"GPT-5.6 Sol",397,9.86760476564488
"GPT-5.6 Sol",398,9.50480442576221
"GPT-5.6 Sol",399,10.3536976877589
"GPT-5.6 Sol",400,10.328041834675
"GPT-5.6 Sol",401,9.36134025011339
"GPT-5.6 Sol",402,10.5343699481958
"GPT-5.6 Sol",403,9.94737499457905
"GPT-5.6 Sol",404,10.8003528076881
"GPT-5.6 Sol",405,9.94737499457904
"GPT-5.6 Sol",406,10.2108230326694
"GPT-5.6 Sol",407,10.4190473775884
"GPT-5.6 Sol",408,10.2626558725261
"GPT-5.6 Sol",409,10.3896536952109
"GPT-5.6 Sol",410,10.6237040041706
"GPT-5.6 Sol",411,8.97215729865538
"GPT-5.6 Sol",412,10.7377160750307
"GPT-5.6 Sol",413,11.0574713791082
"GPT-5.6 Sol",414,10.5343699481958
"GPT-5.6 Sol",415,11.238200437039
"GPT-5.6 Sol",416,9.95704518849954
"GPT-5.6 Sol",417,11.0710330375251
"GPT-5.6 Sol",418,9.95242405518869
"GPT-5.6 Sol",419,11.5212770786578
"GPT-5.6 Sol",420,10.1230010706439
"GPT-5.6 Sol",421,9.36134025011339
"GPT-5.6 Sol",422,9.94488005671529
"GPT-5.6 Sol",423,10.8837022707309
"GPT-5.6 Sol",424,9.93692216127654
"GPT-5.6 Sol",425,10.3225622817744
"GPT-5.6 Sol",426,10.3352100936104
"GPT-5.6 Sol",427,10.5660729206888
"GPT-5.6 Sol",428,9.87577544140309
"GPT-5.6 Sol",429,9.9524240551887
"GPT-5.6 Sol",430,13.0524873005556
"GPT-5.6 Sol",431,10.9179107334898
"GPT-5.6 Sol",432,9.86760476564488
"GPT-5.6 Sol",433,10.6584681523474
"GPT-5.6 Sol",434,10.3837005032773
"GPT-5.6 Sol",435,10.3775865545058
"GPT-5.6 Sol",436,10.6237040041706
"GPT-5.6 Sol",437,9.95185373690771
"GPT-5.6 Sol",438,10.4522047691971
"GPT-5.6 Sol",439,9.43436803126909
"GPT-5.6 Sol",440,8.96685648539081
"GPT-5.6 Sol",441,10.4920553816067
"GPT-5.6 Sol",442,9.94488005671529
"GPT-5.6 Sol",443,9.36134025011338
"GPT-5.6 Sol",444,10.5343699481958
"GPT-5.6 Sol",445,9.42421844699288
"GPT-5.6 Sol",446,11.0574713791082
"GPT-5.6 Sol",447,11.0710330375251
"GPT-5.6 Sol",448,9.9448800567153
"GPT-5.6 Sol",449,10.300033870372
"GPT-5.6 Sol",450,10.3656480090185
"GPT-5.6 Sol",451,10.7539771098321
"GPT-5.6 Sol",452,9.43436803126911
"GPT-5.6 Sol",453,9.86760476564488
"GPT-5.6 Sol",454,9.51144314338153
"GPT-5.6 Sol",455,10.7505767897421
"GPT-5.6 Sol",456,12.7321286597345
"GPT-5.6 Sol",457,10.8767151371933
"GPT-5.6 Sol",458,10.7633037706687
"GPT-5.6 Sol",459,10.0419950698495
"GPT-5.6 Sol",460,8.96685648539081
"GPT-5.6 Sol",461,11.361027478778
"GPT-5.6 Sol",462,10.7539771098321
"GPT-5.6 Sol",463,10.0419950698496
"GPT-5.6 Sol",464,9.94737499457905
"GPT-5.6 Sol",465,9.8757754414031
"GPT-5.6 Sol",466,10.8003528076881
"GPT-5.6 Sol",467,12.7321286597345
"GPT-5.6 Sol",468,10.1983353334648
"GPT-5.6 Sol",469,9.51144314338156
"GPT-5.6 Sol",470,10.3837005032773
"GPT-5.6 Sol",471,10.0676783368915
"GPT-5.6 Sol",472,13.6101511655672
"GPT-5.6 Sol",473,9.4242184469929
"GPT-5.6 Sol",474,9.50480442576221
"GPT-5.6 Sol",475,10.345033441387
"GPT-5.6 Sol",476,10.4920553816067
"GPT-5.6 Sol",477,10.2842244890552
"GPT-5.6 Sol",478,11.0710330375251
"GPT-5.6 Sol",479,10.345033441387
"GPT-5.6 Sol",480,10.3819097577458
"GPT-5.6 Sol",481,11.238200437039
"GPT-5.6 Sol",482,10.6237040041706
"GPT-5.6 Sol",483,10.5343699481958
"GPT-5.6 Sol",484,9.43436803126911
"GPT-5.6 Sol",485,10.4410314297872
"GPT-5.6 Sol",486,10.9588896989268
"GPT-5.6 Sol",487,10.3896536952109
"GPT-5.6 Sol",488,12.3588601224979
"GPT-5.6 Sol",489,10.8406772851512
"GPT-5.6 Sol",490,10.5381427677938
"GPT-5.6 Sol",491,10.3710133478687
"GPT-5.6 Sol",492,11.361027478778
"GPT-5.6 Sol",493,10.7633037706686
"GPT-5.6 Sol",494,9.51144314338155
"GPT-5.6 Sol",495,11.3605338223598
"GPT-5.6 Sol",496,10.7633037706686
"GPT-5.6 Sol",497,10.3710133478687
"GPT-5.6 Sol",498,13.7364990772383
"GPT-5.6 Sol",499,10.8406772851512
"GPT-5.6 Sol",500,10.3775865545058
"GPT-5.6 Sol",501,10.8837022707309
"GPT-5.6 Sol",502,9.48250006735468
"GPT-5.6 Sol",503,10.0017798978681
"GPT-5.6 Sol",504,10.4070328163338
"GPT-5.6 Sol",505,10.345033441387
"GPT-5.6 Sol",506,10.0676783368915
"GPT-5.6 Sol",507,10.7633037706686
"GPT-5.6 Sol",508,10.345033441387
"GPT-5.6 Sol",509,11.0710330375251
"GPT-5.6 Sol",510,10.3710133478687
"GPT-5.6 Sol",511,10.3225622817744
"GPT-5.6 Sol",512,12.7321286597346
"GPT-5.6 Sol",513,10.6167739554412
"GPT-5.6 Sol",514,9.93986648966949
"GPT-5.6 Sol",515,10.6167739554413
"GPT-5.6 Sol",516,10.3819097577458
"GPT-5.6 Sol",517,10.3775865545058
"GPT-5.6 Sol",518,9.95242405518868
"GPT-5.6 Sol",519,11.798666340645
"GPT-5.6 Sol",520,9.94737499457904
"GPT-5.6 Sol",521,9.51144314338155
"GPT-5.6 Sol",522,11.0710330375251
"GPT-5.6 Sol",523,11.798666340645
"GPT-5.6 Sol",524,10.7505767897421
"GPT-5.6 Sol",525,10.0419950698496
"GPT-5.6 Sol",526,11.4561589861272
"GPT-5.6 Sol",527,9.51144314338153
"GPT-5.6 Sol",528,11.5212770786578
"GPT-5.6 Sol",529,9.94488005671529
"GPT-5.6 Sol",530,8.96685648539081
"GPT-5.6 Sol",531,8.9721572986554
"GPT-5.6 Sol",532,14.726930538161
"GPT-5.6 Sol",533,9.93692216127651
"GPT-5.6 Sol",534,10.3819097577458
"GPT-5.6 Sol",535,10.0017798978681
"GPT-5.6 Sol",536,10.8767151371932
"GPT-5.6 Sol",537,10.2108230326694
"GPT-5.6 Sol",538,10.3837005032773
"GPT-5.6 Sol",539,10.7633037706686
"GPT-5.6 Sol",540,9.93692216127654
"GPT-5.6 Sol",541,11.0710330375251
"GPT-5.6 Sol",542,10.3656480090185
"GPT-5.6 Sol",543,9.95242405518869
"GPT-5.6 Sol",544,10.5381427677938
"GPT-5.6 Sol",545,10.5254793915364
"GPT-5.6 Sol",546,13.0524873005556
"GPT-5.6 Sol",547,10.5983742761296
"GPT-5.6 Sol",548,10.0419950698496
"GPT-5.6 Sol",549,9.48011758467261
"GPT-5.6 Sol",550,11.361027478778
"GPT-5.6 Sol",551,11.238200437039
"GPT-5.6 Sol",552,12.3588601224979
"GPT-5.6 Sol",553,9.87577544140308
"GPT-5.6 Sol",554,9.43436803126909
"GPT-5.6 Sol",555,9.74933123124823
"GPT-5.6 Sol",556,10.5343699481958
"GPT-5.6 Sol",557,9.87577544140308
"GPT-5.6 Sol",558,9.95242405518868
"GPT-5.6 Sol",559,11.3605338223598
"GPT-5.6 Sol",560,10.4190473775884
"GPT-5.6 Sol",561,11.238200437039
"GPT-5.6 Sol",562,14.0686201443802
"GPT-5.6 Sol",563,9.95242405518868
"GPT-5.6 Sol",564,10.0676783368915
"GPT-5.6 Sol",565,10.9588896989268
"GPT-5.6 Sol",566,10.6584681523474
"GPT-5.6 Sol",567,9.87577544140309
"GPT-5.6 Sol",568,10.328041834675
"GPT-5.6 Sol",569,9.93692216127654
"GPT-5.6 Sol",570,10.3225622817744
"GPT-5.6 Sol",571,11.6373905638775
"GPT-5.6 Sol",572,13.0524873005556
"GPT-5.6 Sol",573,9.9524240551887
"GPT-5.6 Sol",574,10.3775865545058
"GPT-5.6 Sol",575,11.1002029146439
"GPT-5.6 Sol",576,10.5998615570674
"GPT-5.6 Sol",577,10.4920553816067
"GPT-5.6 Sol",578,10.3837005032774
"GPT-5.6 Sol",579,10.6237040041706
"GPT-5.6 Sol",580,9.51144314338155
"GPT-5.6 Sol",581,8.96685648539082
"GPT-5.6 Sol",582,10.3775865545058
"GPT-5.6 Sol",583,10.7505767897421
"GPT-5.6 Sol",584,9.93692216127652
"GPT-5.6 Sol",585,10.7377160750307
"GPT-5.6 Sol",586,9.95704518849954
"GPT-5.6 Sol",587,10.3352100936104
"GPT-5.6 Sol",588,10.3775865545058
"GPT-5.6 Sol",589,11.1002029146439
"GPT-5.6 Sol",590,10.3837005032773
"GPT-5.6 Sol",591,10.5343699481958
"GPT-5.6 Sol",592,13.0524873005556
"GPT-5.6 Sol",593,10.5254793915364
"GPT-5.6 Sol",594,10.3775865545058
"GPT-5.6 Sol",595,10.8767151371933
"GPT-5.6 Sol",596,10.8003528076881
"GPT-5.6 Sol",597,10.3352100936104
"GPT-5.6 Sol",598,11.798666340645
"GPT-5.6 Sol",599,9.4343680312691
"GPT-5.6 Sol",600,8.88112457646589
"GPT-5.6 Sol",601,9.48250006735469
"GPT-5.6 Sol",602,10.8767151371932
"GPT-5.6 Sol",603,9.48011758467262
"GPT-5.6 Sol",604,9.95185373690771
"GPT-5.6 Sol",605,9.48250006735468
"GPT-5.6 Sol",606,10.7768882811509
"GPT-5.6 Sol",607,10.8406772851512
"GPT-5.6 Sol",608,10.3656480090185
"GPT-5.6 Sol",609,9.4343680312691
"GPT-5.6 Sol",610,9.95704518849954
"GPT-5.6 Sol",611,10.3837005032773
"GPT-5.6 Sol",612,9.50642049380885
"GPT-5.6 Sol",613,10.300033870372
"GPT-5.6 Sol",614,9.36017554883364
"GPT-5.6 Sol",615,10.1093244731547
"GPT-5.6 Sol",616,10.8003528076881
"GPT-5.6 Sol",617,11.6373905638775
"GPT-5.6 Sol",618,10.6237040041706
"GPT-5.6 Sol",619,10.6237040041706
"GPT-5.6 Sol",620,8.344050459279
"GPT-5.6 Sol",621,11.238200437039
"GPT-5.6 Sol",622,10.6167739554412
"GPT-5.6 Sol",623,10.5381427677938
"GPT-5.6 Sol",624,10.3225622817744
"GPT-5.6 Sol",625,11.1263670822009
"GPT-5.6 Sol",626,10.3597150982193
"GPT-5.6 Sol",627,10.8837022707309
"GPT-5.6 Sol",628,10.3225622817744
"GPT-5.6 Sol",629,9.87577544140311
"GPT-5.6 Sol",630,9.4242184469929
"GPT-5.6 Sol",631,10.5660729206888
"GPT-5.6 Sol",632,9.36134025011338
"GPT-5.6 Sol",633,11.1002029146439
"GPT-5.6 Sol",634,10.3225622817744
"GPT-5.6 Sol",635,9.51144314338155
"GPT-5.6 Sol",636,10.0017798978681
"GPT-5.6 Sol",637,10.3819097577458
"GPT-5.6 Sol",638,10.7505767897421
"GPT-5.6 Sol",639,11.0574713791082
"GPT-5.6 Sol",640,11.238200437039
"GPT-5.6 Sol",641,10.6474859946338
"GPT-5.6 Sol",642,9.86760476564489
"GPT-5.6 Sol",643,11.0710330375251
"GPT-5.6 Sol",644,9.51144314338154
"GPT-5.6 Sol",645,13.0539875731216
"GPT-5.6 Sol",646,10.3352100936104
"GPT-5.6 Sol",647,8.88112457646589
"GPT-5.6 Sol",648,10.3837005032773
"GPT-5.6 Sol",649,13.0368732413863
"GPT-5.6 Sol",650,9.42421844699289
"GPT-5.6 Sol",651,10.345033441387
"GPT-5.6 Sol",652,9.74933123124824
"GPT-5.6 Sol",653,10.3775865545058
"GPT-5.6 Sol",654,14.5408501477885
"GPT-5.6 Sol",655,10.5254793915364
"GPT-5.6 Sol",656,10.3819097577458
"GPT-5.6 Sol",657,11.0710330375251
"GPT-5.6 Sol",658,9.42421844699289
"GPT-5.6 Sol",659,10.7505767897421
"GPT-5.6 Sol",660,10.3225622817744
"GPT-5.6 Sol",661,10.7633037706687
"GPT-5.6 Sol",662,10.3819097577457
"GPT-5.6 Sol",663,11.798666340645
"GPT-5.6 Sol",664,9.42421844699289
"GPT-5.6 Sol",665,11.4561589861272
"GPT-5.6 Sol",666,9.50642049380885
"GPT-5.6 Sol",667,10.7633037706687
"GPT-5.6 Sol",668,9.4242184469929
"GPT-5.6 Sol",669,10.5660729206888
"GPT-5.6 Sol",670,10.2842244890552
"GPT-5.6 Sol",671,10.5254793915364
"GPT-5.6 Sol",672,10.345033441387
"GPT-5.6 Sol",673,11.238200437039
"GPT-5.6 Sol",674,11.798666340645
"GPT-5.6 Sol",675,10.328041834675
"GPT-5.6 Sol",676,9.51144314338153
"GPT-5.6 Sol",677,9.36017554883366
"GPT-5.6 Sol",678,10.0419950698496
"GPT-5.6 Sol",679,9.87577544140309
"GPT-5.6 Sol",680,10.3837005032773
"GPT-5.6 Sol",681,10.3896536952109
"GPT-5.6 Sol",682,10.7633037706687
"GPT-5.6 Sol",683,9.95704518849954
"GPT-5.6 Sol",684,10.5343699481958
"GPT-5.6 Sol",685,10.345033441387
"GPT-5.6 Sol",686,10.5343699481958
"GPT-5.6 Sol",687,9.51144314338157
"GPT-5.6 Sol",688,11.0574713791082
"GPT-5.6 Sol",689,11.361027478778
"GPT-5.6 Sol",690,10.7505767897421
"GPT-5.6 Sol",691,10.7583180602619
"GPT-5.6 Sol",692,10.1093244731547
"GPT-5.6 Sol",693,11.361027478778
"GPT-5.6 Sol",694,10.4070328163338
"GPT-5.6 Sol",695,9.51144314338155
"GPT-5.6 Sol",696,11.361027478778
"GPT-5.6 Sol",697,9.48011758467263
"GPT-5.6 Sol",698,11.3605338223598
"GPT-5.6 Sol",699,10.7377160750307
"GPT-5.6 Sol",700,10.5343699481958
"GPT-5.6 Sol",701,10.7539771098321
"GPT-5.6 Sol",702,12.9486068583478
"GPT-5.6 Sol",703,10.3225622817744
"GPT-5.6 Sol",704,9.93986648966949
"GPT-5.6 Sol",705,9.93986648966948
"GPT-5.6 Sol",706,10.300033870372
"GPT-5.6 Sol",707,9.9448800567153
"GPT-5.6 Sol",708,10.7505767897421
"GPT-5.6 Sol",709,10.9179107334898
"GPT-5.6 Sol",710,10.4070328163338
"GPT-5.6 Sol",711,10.0419950698496
"GPT-5.6 Sol",712,9.51144314338155
"GPT-5.6 Sol",713,10.7583180602618
"GPT-5.6 Sol",714,10.9588896989268
"GPT-5.6 Sol",715,11.4561589861272
"GPT-5.6 Sol",716,11.7773469833772
"GPT-5.6 Sol",717,9.29273548805041
"GPT-5.6 Sol",718,10.3225622817744
"GPT-5.6 Sol",719,10.4070328163338
"GPT-5.6 Sol",720,10.3819097577458
"GPT-5.6 Sol",721,9.50642049380885
"GPT-5.6 Sol",722,11.238200437039
"GPT-5.6 Sol",723,10.8767151371932
"GPT-5.6 Sol",724,10.6584681523474
"GPT-5.6 Sol",725,10.8406772851512
"GPT-5.6 Sol",726,8.91319705698195
"GPT-5.6 Sol",727,10.5343699481958
"GPT-5.6 Sol",728,11.0574713791082
"GPT-5.6 Sol",729,10.8406772851512
"GPT-5.6 Sol",730,10.9588896989268
"GPT-5.6 Sol",731,15.7430697474043
"GPT-5.6 Sol",732,9.36017554883366
"GPT-5.6 Sol",733,10.6584681523474
"GPT-5.6 Sol",734,10.9179107334898
"GPT-5.6 Sol",735,10.7768882811509
"GPT-5.6 Sol",736,10.8767151371933
"GPT-5.6 Sol",737,9.36134025011339
"GPT-5.6 Sol",738,9.11802279710547
"GPT-5.6 Sol",739,10.7377160750307
"GPT-5.6 Sol",740,9.95404635350375
"GPT-5.6 Sol",741,11.238200437039
"GPT-5.6 Sol",742,10.7377160750307
"GPT-5.6 Sol",743,9.94737499457904
"GPT-5.6 Sol",744,10.2333348847116
"GPT-5.6 Sol",745,10.6237040041706
"GPT-5.6 Sol",746,10.5343699481958
"GPT-5.6 Sol",747,9.36017554883366
"GPT-5.6 Sol",748,11.798666340645
"GPT-5.6 Sol",749,10.0419950698496
"GPT-5.6 Sol",750,11.238200437039
"GPT-5.6 Sol",751,10.3225622817744
"GPT-5.6 Sol",752,10.6167739554412
"GPT-5.6 Sol",753,14.726930538161
"GPT-5.6 Sol",754,10.345033441387
"GPT-5.6 Sol",755,11.1002029146439
"GPT-5.6 Sol",756,10.8406772851512
"GPT-5.6 Sol",757,10.5343699481958
"GPT-5.6 Sol",758,10.5343699481958
"GPT-5.6 Sol",759,11.2218002071978
"GPT-5.6 Sol",760,9.9524240551887
"GPT-5.6 Sol",761,9.8757754414031
"GPT-5.6 Sol",762,10.7633037706687
"GPT-5.6 Sol",763,9.50642049380884
"GPT-5.6 Sol",764,10.0419950698496
"GPT-5.6 Sol",765,9.86760476564489
"GPT-5.6 Sol",766,11.5212770786578
"GPT-5.6 Sol",767,10.3837005032773
"GPT-5.6 Sol",768,10.3352100936103
"GPT-5.6 Sol",769,10.7449392727816
"GPT-5.6 Sol",770,11.1002029146439
"GPT-5.6 Sol",771,10.7377160750307
"GPT-5.6 Sol",772,10.5343699481958
"GPT-5.6 Sol",773,10.5343699481958
"GPT-5.6 Sol",774,10.9588896989268
"GPT-5.6 Sol",775,10.6584681523474
"GPT-5.6 Sol",776,11.3605338223598
"GPT-5.6 Sol",777,13.6101511655672
"GPT-5.6 Sol",778,10.7768882811509
"GPT-5.6 Sol",779,10.3710133478687
"GPT-5.6 Sol",780,10.345033441387
"GPT-5.6 Sol",781,10.5343699481958
"GPT-5.6 Sol",782,8.96685648539079
"GPT-5.6 Sol",783,9.92438765873421
"GPT-5.6 Sol",784,9.9518537369077
"GPT-5.6 Sol",785,10.7633037706687
"GPT-5.6 Sol",786,9.43436803126911
"GPT-5.6 Sol",787,9.2927354880504
"GPT-5.6 Sol",788,10.4070328163338
"GPT-5.6 Sol",789,9.94737499457905
"GPT-5.6 Sol",790,10.7505767897421
"GPT-5.6 Sol",791,10.4299739167317
"GPT-5.6 Sol",792,13.0368732413864
"GPT-5.6 Sol",793,10.4299739167317
"GPT-5.6 Sol",794,9.50642049380885
"GPT-5.6 Sol",795,9.86760476564488
"GPT-5.6 Sol",796,9.87577544140308
"GPT-5.6 Sol",797,12.7321286597345
"GPT-5.6 Sol",798,11.5212770786578
"GPT-5.6 Sol",799,10.5254793915364
"GPT-5.6 Sol",800,10.7539771098321
"GPT-5.6 Sol",801,9.48011758467262
"GPT-5.6 Sol",802,10.7583180602618
"GPT-5.6 Sol",803,10.3656480090185
"GPT-5.6 Sol",804,10.8406772851512
"GPT-5.6 Sol",805,10.7633037706686
"GPT-5.6 Sol",806,9.95704518849955
"GPT-5.6 Sol",807,11.0710330375251
"GPT-5.6 Sol",808,11.9682132787709
"GPT-5.6 Sol",809,10.8406772851512
"GPT-5.6 Sol",810,9.87577544140308
"GPT-5.6 Sol",811,10.7583180602618
"GPT-5.6 Sol",812,10.3896536952109
"GPT-5.6 Sol",813,10.8767151371933
"GPT-5.6 Sol",814,10.3225622817744
"GPT-5.6 Sol",815,10.5254793915364
"GPT-5.6 Sol",816,10.5254793915364
"GPT-5.6 Sol",817,9.9243876587342
"GPT-5.6 Sol",818,10.7633037706686
"GPT-5.6 Sol",819,10.7505767897421
"GPT-5.6 Sol",820,10.3837005032773
"GPT-5.6 Sol",821,10.0017798978681
"GPT-5.6 Sol",822,11.4561589861272
"GPT-5.6 Sol",823,9.74933123124824
"GPT-5.6 Sol",824,10.345033441387
"GPT-5.6 Sol",825,10.0676783368915
"GPT-5.6 Sol",826,9.29273548805041
"GPT-5.6 Sol",827,10.9179107334898
"GPT-5.6 Sol",828,9.93986648966949
"GPT-5.6 Sol",829,11.361027478778
"GPT-5.6 Sol",830,11.238200437039
"GPT-5.6 Sol",831,10.7449392727816
"GPT-5.6 Sol",832,10.2842244890552
"GPT-5.6 Sol",833,10.345033441387
"GPT-5.6 Sol",834,9.94488005671529
"GPT-5.6 Sol",835,10.7633037706686
"GPT-5.6 Sol",836,9.87577544140308
"GPT-5.6 Sol",837,10.4070328163338
"GPT-5.6 Sol",838,10.1230010706439
"GPT-5.6 Sol",839,10.5381427677938
"GPT-5.6 Sol",840,10.7505767897421
"GPT-5.6 Sol",841,10.6237040041706
"GPT-5.6 Sol",842,9.50480442576223
"GPT-5.6 Sol",843,11.798666340645
"GPT-5.6 Sol",844,11.6373905638775
"GPT-5.6 Sol",845,10.0017798978681
"GPT-5.6 Sol",846,11.1002029146439
"GPT-5.6 Sol",847,10.4070328163338
"GPT-5.6 Sol",848,14.0686201443802
"GPT-5.6 Sol",849,11.0710330375251
"GPT-5.6 Sol",850,10.6237040041706
"GPT-5.6 Sol",851,9.48011758467262
"GPT-5.6 Sol",852,9.36017554883366
"GPT-5.6 Sol",853,10.2842244890552
"GPT-5.6 Sol",854,9.51144314338156
"GPT-5.6 Sol",855,13.0524873005556
"GPT-5.6 Sol",856,11.3605338223598
"GPT-5.6 Sol",857,10.345033441387
"GPT-5.6 Sol",858,12.4240257032499
"GPT-5.6 Sol",859,10.9179107334898
"GPT-5.6 Sol",860,10.9179107334898
"GPT-5.6 Sol",861,13.6101511655672
"GPT-5.6 Sol",862,9.91893346622309
"GPT-5.6 Sol",863,11.238200437039
"GPT-5.6 Sol",864,10.0419950698496
"GPT-5.6 Sol",865,10.7768882811509
"GPT-5.6 Sol",866,10.7377160750307
"GPT-5.6 Sol",867,10.5254793915364
"GPT-5.6 Sol",868,9.92438765873423
"GPT-5.6 Sol",869,12.9486068583479
"GPT-5.6 Sol",870,9.93692216127654
"GPT-5.6 Sol",871,10.4299739167317
"GPT-5.6 Sol",872,10.3113637157219
"GPT-5.6 Sol",873,10.7583180602619
"GPT-5.6 Sol",874,9.4242184469929
"GPT-5.6 Sol",875,10.9179107334898
"GPT-5.6 Sol",876,9.93692216127653
"GPT-5.6 Sol",877,10.3000338703721
"GPT-5.6 Sol",878,11.798666340645
"GPT-5.6 Sol",879,10.0676783368915
"GPT-5.6 Sol",880,9.95704518849954
"GPT-5.6 Sol",881,11.0710330375251
"GPT-5.6 Sol",882,9.95242405518868
"GPT-5.6 Sol",883,11.1263670822009
"GPT-5.6 Sol",884,11.1002029146439
"GPT-5.6 Sol",885,10.5254793915364
"GPT-5.6 Sol",886,10.5998615570674
"GPT-5.6 Sol",887,15.7430697474043
"GPT-5.6 Sol",888,9.48011758467262
"GPT-5.6 Sol",889,10.2842244890552
"GPT-5.6 Sol",890,10.8767151371932
"GPT-5.6 Sol",891,9.87577544140309
"GPT-5.6 Sol",892,12.4240257032499
"GPT-5.6 Sol",893,10.8767151371932
"GPT-5.6 Sol",894,10.345033441387
"GPT-5.6 Sol",895,11.0710330375251
"GPT-5.6 Sol",896,10.5998615570674
"GPT-5.6 Sol",897,10.6167739554413
"GPT-5.6 Sol",898,10.4299739167317
"GPT-5.6 Sol",899,9.95242405518869
"GPT-5.6 Sol",900,13.0539875731216
"GPT-5.6 Sol",901,10.6474859946338
"GPT-5.6 Sol",902,10.7377160750307
"GPT-5.6 Sol",903,10.9179107334898
"GPT-5.6 Sol",904,10.3819097577458
"GPT-5.6 Sol",905,10.5254793915364
"GPT-5.6 Sol",906,10.6584681523474
"GPT-5.6 Sol",907,9.4343680312691
"GPT-5.6 Sol",908,10.5254793915364
"GPT-5.6 Sol",909,10.4070328163338
"GPT-5.6 Sol",910,10.7539771098321
"GPT-5.6 Sol",911,9.86760476564489
"GPT-5.6 Sol",912,10.7583180602618
"GPT-5.6 Sol",913,9.9448800567153
"GPT-5.6 Sol",914,11.4561589861272
"GPT-5.6 Sol",915,10.2333348847116
"GPT-5.6 Sol",916,9.95704518849954
"GPT-5.6 Sol",917,9.42421844699289
"GPT-5.6 Sol",918,10.7768882811509
"GPT-5.6 Sol",919,11.2218002071978
"GPT-5.6 Sol",920,10.6237040041706
"GPT-5.6 Sol",921,9.87577544140309
"GPT-5.6 Sol",922,9.36134025011338
"GPT-5.6 Sol",923,14.726930538161
"GPT-5.6 Sol",924,10.5983742761296
"GPT-5.6 Sol",925,9.94737499457904
"GPT-5.6 Sol",926,10.8406772851512
"GPT-5.6 Sol",927,10.6474859946339
"GPT-5.6 Sol",928,12.3588601224979
"GPT-5.6 Sol",929,10.5254793915364
"GPT-5.6 Sol",930,10.345033441387
"GPT-5.6 Sol",931,10.0419950698496
"GPT-5.6 Sol",932,10.8003528076881
"GPT-5.6 Sol",933,10.1093244731547
"GPT-5.6 Sol",934,9.87577544140309
"GPT-5.6 Sol",935,10.7377160750307
"GPT-5.6 Sol",936,10.7633037706686
"GPT-5.6 Sol",937,10.6584681523474
"GPT-5.6 Sol",938,10.9588896989268
"GPT-5.6 Sol",939,13.6101511655672
"GPT-5.6 Sol",940,9.93692216127654
"GPT-5.6 Sol",941,11.238200437039
"GPT-5.6 Sol",942,10.3837005032773
"GPT-5.6 Sol",943,10.7633037706686
"GPT-5.6 Sol",944,9.50480442576223
"GPT-5.6 Sol",945,10.7633037706686
